Cluster,Credibility
0,0.3387978142076502
0,0.4780405405405405
0,0.8173567782189449
0,0.7953890489913544
0,0.3557858376511226
0,0.2195767195767195
0,0.0843706777316735
0,0.425364758698092
0,0.1334882520010328
0,0.3029739776951672
0,0.2762430939226519
0,0.3384615384615385
0,0.4935331554095668
0,0.2718168812589413
0,0.1764705882352941
0,0.5727453911310414
0,0.0416666666666666
0,0.1334882520010328
0,0.16220600162206
0,0.2762430939226519
0,0.3206408655846858
0,0.1102150537634408
0,0.4874551971326165
0,0.4489795918367347
0,0.1088235294117647
0,0.3430349624748307
0,0.4135071090047393
0,0.4628378378378378
0,0.2770663562281723
0,0.3461538461538461
0,0.3597076173377789
0,0.3588354773188896
0,0.2253521126760563
0,0.0766423357664233
0,0.3305954825462012
0,0.087216248506571
0,0.6415094339622641
0,0.3864734299516908
0,0.272863568215892
0,0.2668579626972739
0,0.2050431320504313
0,0.4855450607942389
0,0.1257530120481927
0,0.1334882520010328
0,0.4216730038022813
0,0.0886850152905198
0,0.4327485380116959
0,0.3374420145791915
0,0.4406047516198704
0,0.3586530931871574
0,0.3370588235294117
0,0.4779960538732092
0,0.4910639192598822
0,0.4397394136807817
0,0.6666666666666666
0,0.4489795918367347
0,0.3831231813773036
0,0.1988636363636363
0,0.305511811023622
0,0.5401069518716578
0,0.0761316872427983
0,0.330672748004561
0,0.2687224669603524
0,0.3458871515975527
0,0.2342465753424657
0,0.2533172496984318
0,0.4874551971326165
0,0.2048442906574394
0,0.2222222222222222
0,0.2635843660629171
0,0.6363636363636364
0,0.6339285714285714
0,0.5210368144252442
0,0.1334882520010328
0,0.1
0,0.5923364182497158
0,0.0674846625766871
0,0.531807390272113
0,0.4452871072589382
0,0.2227272727272727
0,0.0476190476190476
0,0.2693197593706617
0,0.379202501954652
0,0.2592592592592592
0,0.4189114898295767
0,0.1253405994550408
0,0.1752608962553714
0,0.3296178343949044
0,0.1988636363636363
0,0.4397394136807817
0,0.1327201051248357
0,0.5032679738562091
0,0.4327671058898237
0,0.0803571428571428
0,0.3813747228381374
0,0.1811023622047244
0,0.0882352941176469
0,0.1594827586206896
0,0.1918604651162789
0,0.3057553956834532
0,0.2102564102564102
0,0.0416666666666666
0,0.5368773946360154
0,0.0176767676767676
0,0.1661538461538461
0,0.3625698324022346
0,0.336739327883742
0,0.4359363153904473
0,0.5255404629806772
0,0.1334882520010328
0,0.3766467065868263
0,0.0817610062893081
0,0.5364431486880467
0,0.4289940828402367
0,0.5930599369085173
0,0.2689804772234273
0,0.229693741677763
0,0.0232558139534883
0,0.1791666666666666
0,0.0929152148664343
0,0.0333333333333333
0,0.3696369636963696
0,0.0675895765472312
0,0.1334882520010328
0,0.4913338357196684
0,0.1428571428571428
0,0.1341463414634146
0,0.0688073394495412
0,0.2592592592592592
0,0.4489795918367347
0,0.1273927392739273
0,0.4216730038022813
0,0.6787162162162163
0,0.4646666666666667
0,0.4019174041297935
0,0.1467089611419508
0,0.5930599369085173
0,0.0449826989619377
0,0.2324561403508772
0,0.4360759493670886
0,0.2857142857142857
0,0.3398692810457516
0,0.2023809523809523
0,0.0854700854700854
0,0.5930599369085173
0,0.4581402533209762
0,0.4216730038022813
0,0.1334882520010328
0,0.4886877828054298
0,0.217391304347826
0,0.4002563007261854
0,0.0571428571428571
0,0.3822143698468787
0,0.4489795918367347
0,0.58
0,0.2318181818181818
0,0.4869864877119796
0,0.2980392156862745
0,0.3042959427207637
0,0.3468085106382979
0,0.1428571428571428
0,0.4699907663896583
0,0.4642857142857143
0,0.3327433628318584
0,0.0529411764705882
0,0.1596638655462184
0,0.4216730038022813
0,0.2034188034188034
0,0.1927272727272727
0,0.9289340101522844
0,0.4216730038022813
0,0.3619631901840491
0,0.3296178343949044
0,0.0
0,0.1334882520010328
0,0.3625127420998981
0,0.3296178343949044
0,0.0576923076923076
0,0.3784431137724551
0,0.7348889271568796
0,0.1334882520010328
0,0.4951030927835051
0,0.1142857142857142
0,0.2512491077801569
0,0.0
0,0.1845493562231759
0,0.5930599369085173
0,0.1334882520010328
0,0.2782608695652174
0,0.3959205020920502
0,0.5930599369085173
0,0.5003380662609872
0,0.3197916666666666
0,0.4216730038022813
0,0.3454005133054167
0,0.3680525164113785
0,0.472936400541272
0,0.4489795918367347
0,0.2426035502958579
0,0.2085106382978723
0,0.4021164021164021
0,0.0674846625766871
0,0.3918707660239708
0,1.0
0,0.0592885375494071
0,0.1491228070175438
0,0.6809815950920245
0,0.3673469387755102
0,0.5694991558806978
0,0.2771855010660981
0,0.3934426229508196
0,0.3876404494382022
0,0.1334882520010328
0,0.4860813704496788
0,0.0835322195704057
0,0.4216730038022813
0,0.0595099183197199
0,0.1817226890756302
0,1.0
0,0.2837977296181631
0,0.4489795918367347
0,0.4152777777777778
0,0.1666666666666666
0,0.4088235294117647
0,0.109375
0,0.2430555555555555
0,0.0
0,0.0549450549450549
0,0.2048442906574394
0,0.0560538116591928
0,0.3591549295774648
0,0.5262745098039215
0,0.0638297872340425
0,0.1334882520010328
0,0.0803571428571428
0,0.5302491103202847
0,0.1501754385964912
0,0.4622747747747748
0,0.5205534122655314
0,0.5081858673407971
0,0.2755498059508409
0,0.4593301435406698
0,0.1858407079646017
0,0.3712465878070973
0,0.2146189735614307
0,0.4216730038022813
0,0.1002444987775061
0,0.5071664829106945
0,0.5441176470588235
0,0.1334882520010328
0,0.5930599369085173
0,0.2413793103448276
0,0.9289340101522844
0,0.3987138263665595
0,0.1444713478611783
0,0.1334882520010328
0,0.1360381861575179
0,0.8772378516624041
0,0.3981018981018981
0,0.1254237288135593
0,0.0608695652173913
0,0.5097465886939572
0,0.3712465878070973
0,0.2903225806451613
0,0.1501754385964912
0,0.6024590163934426
0,0.4444444444444444
0,0.4430082256169212
0,0.1334882520010328
0,0.4167872648335745
0,0.3172804532577903
0,0.4666666666666667
0,0.4189944134078212
0,0.7655677655677655
0,0.4
0,0.4455066921606118
0,0.6187845303867403
0,0.2476190476190476
0,0.2036713286713286
0,0.4180837826627955
0,0.1527777777777778
0,0.5930599369085173
0,0.1439393939393939
0,0.0945595854922279
0,0.0576923076923076
0,0.4216730038022813
0,0.0827912477823772
0,0.7848588537211292
0,0.3524544953116382
0,0.0666666666666666
0,0.3956764634442555
0,0.4489795918367347
0,0.9565217391304348
0,0.4216730038022813
0,0.5703530633437176
0,0.6666666666666666
0,0.4853838332486019
0,0.3297190734351897
0,0.4397394136807817
0,0.1165354330708661
0,0.4364471669218989
0,0.2314730100640439
0,0.3294117647058823
0,0.0522243713733075
0,0.5930599369085173
0,0.4351851851851852
0,0.1818181818181818
0,0.379202501954652
0,0.1549295774647887
0,0.1745200698080279
0,0.0987012987012987
0,0.183596214511041
0,0.2879417879417879
0,0.3098937040065413
0,0.1801801801801801
0,0.4745762711864407
0,0.135593220338983
0,0.2923832923832923
0,0.3993541442411195
0,0.217877094972067
0,0.5326633165829145
0,0.4027027027027027
0,0.0542635658914728
0,0.5113636363636364
0,0.2753623188405797
0,0.109375
0,0.4680851063829787
0,0.3958333333333333
0,0.4313154831199068
0,0.7907600155293857
0,0.0651340996168582
0,0.243885394828791
0,0.3
0,0.2051282051282051
0,0.5205534122655314
0,0.0967741935483871
0,0.7650625978090767
0,0.1707317073170731
0,0.5930599369085173
0,0.1911764705882352
0,0.4216730038022813
0,0.4906444906444906
0,0.2383073496659243
0,0.1551107934238741
0,0.1334882520010328
0,0.557711950970378
0,0.4333843797856049
0,0.3296178343949044
0,0.1612903225806451
0,0.5930599369085173
0,0.4216730038022813
0,0.4508928571428571
0,0.3238866396761133
0,0.1334882520010328
0,0.4216730038022813
0,0.2791825424315899
0,0.2983316977428852
0,0.4508928571428571
0,0.4216730038022813
0,0.0987012987012987
0,0.2358276643990929
0,0.4860813704496788
0,0.2048442906574394
0,0.291907514450867
0,0.1
0,0.4415584415584415
0,0.3333333333333333
0,0.2857142857142857
0,0.7677606979642708
0,0.1334882520010328
0,0.5676567656765676
0,0.3173843700159489
0,0.5080406263224715
0,0.9734639421388948
0,0.2809917355371901
0,0.4729418537708693
0,0.3881468032680586
0,0.0512820512820512
0,0.0760869565217391
0,0.3499222395023328
0,0.1699346405228758
0,0.272863568215892
0,0.4017003188097768
0,0.0581395348837209
0,0.4293831168831168
0,0.4216730038022813
0,0.1334882520010328
0,0.8651315789473685
0,0.052584670231729
0,0.4397476340694006
0,0.1334882520010328
0,0.3646163601775523
0,0.1702127659574468
0,0.1025641025641025
0,0.2369337979094076
0,0.2105263157894736
0,0.0309734513274336
0,0.2482269503546099
0,0.4498338870431894
0,0.2474437627811861
0,0.362374405076679
0,0.4216730038022813
0,0.1698113207547169
0,0.3561377971858321
0,0.5833333333333334
0,0.3126853952189845
0,0.508519003931848
0,0.9809244826438676
0,0.5035981053015122
0,0.4216730038022813
0,0.1451612903225806
0,0.1530249110320284
0,0.4125950054288816
0,0.4874551971326165
0,0.1326530612244898
0,0.5930599369085173
0,0.0813186813186813
0,0.0335731414868105
0,0.493079792995547
0,0.2355658198614318
0,0.1334882520010328
0,0.5240174672489083
0,0.5930599369085173
0,0.2445478336725792
0,0.0
0,0.1467089611419508
0,0.2448979591836734
0,0.6071428571428571
0,0.3042212518195051
0,0.289002557544757
0,0.2666666666666666
0,0.4676691729323308
0,0.4997224381036971
0,0.0113636363636363
0,0.14
0,0.3214285714285714
0,0.362962962962963
0,0.1448516579406631
0,0.1337579617834395
0,0.6353655618044753
0,0.4754098360655737
0,0.8905752753977968
0,0.2291350531107739
0,0.1554455445544554
0,0.6166766646670666
0,0.7311827956989247
0,0.5033952014486193
0,0.2783357245337159
0,0.8013698630136986
0,0.0405405405405405
0,0.2122448979591836
0,0.5923076923076923
0,0.7010428736964078
0,0.4754098360655737
0,0.5734200743494424
0,0.1497553017944535
0,0.1785714285714285
0,0.4966555183946488
0,0.3410596026490066
0,0.4754098360655737
0,0.4967880085653104
0,0.1360856269113149
0,0.1427328111401218
0,0.5113417916186083
0,0.016
0,0.44921875
0,0.1428571428571428
0,0.4754098360655737
0,0.4354442808051055
0,0.4419348390965421
0,0.0766550522648083
0,0.5209942895532416
0,0.6903602726387537
0,0.99609375
0,0.2122448979591836
0,0.2388059701492537
0,0.9344262295081968
0,0.143097643097643
0,0.7180124223602484
0,0.1501501501501501
0,0.348314606741573
0,0.5982694684796045
0,0.125
0,0.3233082706766917
0,0.5951219512195122
0,0.7926421404682275
0,0.1696428571428571
0,0.3864541832669322
0,0.302937576499388
0,0.0
0,0.5421888053467001
0,0.3274682306940371
0,0.4754098360655737
0,0.5707574867880212
0,0.6525096525096525
0,0.0396659707724425
0,0.8044052863436123
0,0.1877551020408163
0,0.5056179775280899
0,0.9459134615384616
0,0.5205761316872428
0,0.3112582781456953
0,0.3791469194312796
0,0.149090909090909
0,0.4358799454297408
0,0.3426294820717131
0,0.0960099750623441
0,0.1241590214067278
0,0.1555607695917409
0,0.7679558011049724
0,0.1191860465116279
0,0.2122448979591836
0,0.4919794674366378
0,0.4411764705882353
0,0.208695652173913
0,0.1189743589743589
0,0.5060532687651331
0,0.5808219178082191
0,0.2993039443155452
0,0.3380726698262243
0,0.2842105263157894
0,0.7467759431119682
0,0.1920980926430517
0,0.2248062015503876
0,0.9897852453544008
0,0.119047619047619
0,0.2453703703703703
0,0.0833333333333333
0,0.5416666666666666
0,0.1935483870967742
0,0.4754098360655737
0,0.1985
0,0.7772546178920681
0,0.4118457300275482
0,0.4929591836734694
0,0.1291165708311552
0,0.0
0,0.9887780548628428
0,0.8390804597701149
0,0.6036036036036037
0,0.0616966580976863
0,0.7974613686534217
0,0.1460851287440882
0,0.5009048480807696
0,0.1497553017944535
0,0.4590909090909091
0,0.4927052938724468
0,0.4842385112039498
0,0.2712490761271249
0,0.6826126954921803
0,0.5614754098360656
0,0.3849372384937238
0,0.5014379622021364
0,0.3561295786576328
0,0.1603053435114503
0,0.4576757532281205
0,0.4754098360655737
0,0.5075456711675933
0,0.4754098360655737
0,0.2857881136950904
0,0.7078651685393258
0,0.1937000470145745
0,0.72
0,0.4754098360655737
0,0.4107142857142857
0,0.081967213114754
0,0.3157894736842105
0,0.0998116760828625
0,0.0833333333333333
0,0.9518851997749016
0,0.5279642058165548
0,0.3009054537797431
0,0.9965190342171528
0,0.3537572254335259
0,0.2577319587628865
0,0.6089385474860335
0,0.5128336755646817
0,0.2924528301886792
0,0.6545454545454545
0,0.4574402939375382
0,0.0891089108910891
0,0.4447439353099729
0,0.0557692307692307
0,0.4818061088977424
0,0.5014379622021364
0,0.09375
0,0.446078431372549
0,0.9870644846692174
0,0.0833333333333333
0,0.0944881889763779
0,0.1709006928406466
0,0.0377358490566037
0,0.4824684431977559
0,0.4630577907827359
0,0.088
0,0.3032258064516129
0,0.2246575342465753
0,0.3426294820717131
0,0.1244444444444444
0,0.7221206581352834
0,0.1851851851851851
0,0.2807017543859649
0,0.2666666666666666
0,0.327485380116959
0,0.3863636363636363
0,0.911651420317766
0,0.6166766646670666
0,0.9899497487437184
0,0.0879120879120879
0,0.4915588686691515
0,0.2949640287769784
0,0.4358974358974359
0,0.706246317030053
0,0.0947368421052631
0,0.1875
0,0.336980306345733
0,0.3701722338204593
0,0.2076782449725777
0,0.5430831369909122
0,0.0
0,0.7931587386424372
0,0.9330143540669856
0,0.195517405817835
0,0.2388059701492537
0,0.4851752021563342
0,0.745625
0,0.2924528301886792
0,0.3937823834196891
0,0.1752112676056338
0,0.1327433628318584
0,0.1402439024390244
0,0.6351351351351351
0,0.1892857142857142
0,0.2395833333333333
0,0.1460957178841309
0,0.4283283709059974
0,0.5052631578947369
0,0.2878648233486943
0,0.9582819057022958
0,0.5551782682512734
0,0.3948717948717948
0,0.2475
0,0.3078651685393258
0,0.1428571428571428
0,0.1603053435114503
0,0.8333333333333334
0,0.1666666666666666
0,0.4754098360655737
0,0.1476014760147601
0,0.0909090909090909
0,0.032347504621072
0,0.1835973904939422
0,0.2258064516129032
0,0.2053231939163498
0,0.0476190476190476
0,0.0786713286713286
0,0.1428571428571428
0,0.1141975308641975
0,0.7708709794000723
0,0.1097560975609756
0,0.0
0,0.1886304909560723
0,0.2200618647812638
0,0.1265822784810126
0,0.4754098360655737
0,0.3426294820717131
0,0.0518134715025906
0,0.296969696969697
0,0.6089937487396653
0,0.4518518518518518
0,0.0687022900763358
0,0.8201917808219178
0,0.5024431697471851
0,0.1736842105263158
0,0.4893617021276595
0,0.5686695278969958
0,0.425531914893617
0,0.7682758620689655
0,0.2348484848484848
0,0.8682134570765662
0,0.6483516483516484
0,0.2379835873388042
0,0.4603580562659846
0,0.3720750835690409
0,0.4754098360655737
0,0.2122448979591836
0,0.5172806144218461
0,0.2729357798165137
0,0.3913560666137985
0,0.9769768180374722
0,0.7004537750806408
0,0.6131386861313869
0,0.2122448979591836
0,0.0169491525423728
0,0.3426294820717131
0,0.0
0,0.9932185706833594
0,0.5281572809063645
0,0.3863636363636363
0,0.3310344827586207
0,0.3664921465968586
0,0.4067164179104477
0,0.1666666666666666
0,0.9876258992805756
0,0.5533901745838409
0,0.4754098360655737
0,0.3888310064596791
0,0.0866141732283464
0,0.5063680281071585
0,0.0681818181818181
0,0.784212467724087
0,0.4754098360655737
0,0.1697341513292433
0,0.5
0,0.301010101010101
0,0.0788177339901477
0,0.6925837320574163
0,0.3138564273789649
0,0.784212467724087
0,0.1578947368421052
0,0.9744840525328332
0,0.1575178997613365
0,0.4166666666666667
0,0.5630026809651475
0,0.1575178997613365
0,0.543859649122807
0,0.2119013062409288
0,0.1904761904761904
0,0.0
0,0.1463414634146341
0,0.3426294820717131
0,0.3828264758497317
0,0.9296227864394112
0,0.4842385112039498
0,0.0833333333333333
0,0.532608695652174
0,0.0814380044020542
0,0.2876777251184834
0,0.4792065178887708
0,0.1275120042681842
0,0.8034425319267073
0,0.4350758853288364
0,0.1532567049808429
0,0.0274725274725274
0,0.16875
0,0.4188679245283019
0,0.4496044031647747
0,0.2145110410094637
0,0.4039301310043668
0,0.1655052264808362
0,0.2575757575757575
0,0.2388059701492537
0,0.0401785714285714
0,0.3278092158447858
0,0.5034855769230769
0,0.1666666666666666
0,0.1875728155339805
0,0.4701298701298701
0,0.3498392282958199
0,0.75
0,0.4121405750798722
0,0.15
0,0.2916907653749759
0,0.4121405750798722
0,0.494928884354558
0,0.1688311688311688
0,0.158852344296711
0,0.0893929286190793
0,0.6802507836990596
0,0.5134575569358178
0,0.2771428571428571
0,0.3699421965317919
0,0.3690721649484536
0,0.2877697841726618
0,0.3545770567786789
0,0.4375
0,0.7607468519322622
0,0.5131578947368421
0,0.0687830687830687
0,0.3673469387755102
0,0.1224944320712694
0,0.7067812798471824
0,0.4739131013020175
0,0.7967479674796748
0,0.3405572755417956
0,0.1419878296146044
0,0.2363636363636363
0,0.7328544320954188
0,0.1405622489959839
0,0.3557692307692308
0,0.1492822966507177
0,0.5141158989598811
0,0.301568154402895
0,0.3578947368421052
0,0.1826923076923076
0,0.6122291021671826
0,0.45
0,0.6216790648246546
0,0.1764705882352941
0,0.4041994750656168
0,0.6934503713706954
0,0.25
0,0.1235955056179775
0,0.4862385321100917
0,0.4251592356687898
